kernel  benchmark       params               exp ruleset  timeout  hard_timeout cycles                cost  compile_time  extraction_time  eqsat_time   total_time  max_ram_used  pre_iterations  compile_iterations  opt_iter
0   compgen    2d-conv      3x3_2x2  Feb28-0139-64QDF       1      180          3000   None            40421.32      5.006548              0.0    7.458279     5.006548      0.052876               4                   3        10
1   compgen    2d-conv      3x3_3x3  Feb28-0139-MD07B       1      180          3000   None  114178.79500000001     15.018831              0.0   14.224979    15.018831      0.187943               4                   3        10
2   compgen    2d-conv      3x5_3x3  Feb28-0142-5PZM5       1      180          3000   None          148548.333    130.156392              0.0  132.013660   130.156392      0.315636              10                   9        10
3   compgen    2d-conv      4x4_3x3  Feb28-0144-74SGD       1      180          3000   None           189964.88     75.085933              0.0   73.849738    75.085933      0.405319               6                   5        10
4   compgen    2d-conv      8x8_3x3  Feb28-0147-G9RGJ       1      180          3000   None  359864.83999999997    180.197464              0.0  181.465337   180.197464      0.472919              16                  15         8
5   compgen    2d-conv    10x10_2x2  Feb28-0150-IQ8HL       1      180          3000   None  172910.04699999996    180.191247              0.0  180.327384   180.191247      0.413887               6                   5         8
6   compgen    2d-conv    10x10_3x3  Feb28-0154-8ABT4       1      180          3000   None   703446.7519999999    180.187436              0.0  180.840167   180.187436      0.653931              16                  15         8
7   compgen    2d-conv    10x10_4x4  Feb28-0157-Y79S7       1      180          3000   None   868440.4589999999    185.180288              0.0  183.779614   185.180288      0.862453              26                  25         7
8   compgen    2d-conv    16x16_2x2  Feb28-0200-N4OR4       1      180          3000   None  286323.46699999983    185.173701              0.0  184.637782   185.173701      0.666199               8                   7         7
9   compgen    2d-conv    16x16_3x3  Feb28-0204-MFAMG       1      180          3000   None   700080.7759999996    190.175088              0.0  183.977189   190.175088      1.382355              18                  17         7
10  compgen    2d-conv    16x16_4x4  Feb28-0208-EU6UY       1      180          3000   None  1362582.5469999989    210.188461              0.0  199.035774   210.188461      1.644348              28                  27         6
11  compgen    2d-conv    18x18_2x2  Feb28-0211-HRCA2       1      180          3000   None   310688.6270000001    195.165336              0.0  190.236283   195.165336      0.931164               8                   7         7
12  compgen    2d-conv    18x18_3x3  Feb28-0215-HVE5S       1      180          3000   None  1253896.5040000007    185.149076              0.0  181.024666   185.149076      1.168541              18                  17         6
13  compgen    2d-conv    18x18_4x4  Feb28-0218-9XF2B       1      180          3000   None  1524728.3749999986    195.148442              0.0  180.326459   195.148442      1.563828              28                  27         6
14  compgen    mat-mul      2x2_2x2  Feb28-0219-UB6YV       1      180          3000   None  3.0519999999999996      5.003627              0.0    4.802373     5.003627      0.052486               3                   3        10
15  compgen    mat-mul      2x3_3x3  Feb28-0219-UYWPM       1      180          3000   None  10109.016000000001     10.006805              0.0    9.975956    10.006805      0.079933               6                   5        10
16  compgen    mat-mul      3x3_3x3  Feb28-0220-E0SEG       1      180          3000   None            5062.477     30.019220              0.0   31.740281    30.019220      0.145592               6                   5        10
17  compgen    mat-mul      4x4_4x4  Feb28-0223-P5PYA       1      180          3000   None  28.715999999999994    165.106348              0.0  166.081323   165.106348      0.362926               7                   7        10
18  compgen    mat-mul      8x8_8x8  Feb28-0227-S5Q7C       1      180          3000   None  244.82799999999992    180.105290              0.0  180.637519   180.105290      0.652161              13                  13         8
19  compgen    mat-mul  10x10_10x10  Feb28-0230-UB7IU       1      180          3000   None  483.90000000000026    180.097579              0.0  181.360981   180.097579      0.743824              17                  17         7
20  compgen    mat-mul  16x16_16x16  Feb28-0234-NHE4U       1      180          3000   None   2016.924000000002    210.099100              0.0  200.783586   210.099100      1.753330              27                  27         6
21  compgen    mat-mul  18x18_18x18  Feb28-0238-8RTA7       1      180          3000   None   2880.908000000004    195.086204              0.0  185.925916   195.086204      1.529491              31                  31         5
22  compgen    mat-mul  20x20_20x20  Feb28-0241-JWZPK       1      180          3000   None   3961.899999999992    205.080778              0.0  182.309655   205.080778      1.658592              37                  37         5
23  compgen     q-prod            0  Feb28-0242-TMW7Y       1      180          3000   None   91939.25899999999      5.001822              0.0    3.995010     5.001822      0.198608               6                   6        10
24  compgen  qr-decomp            3  Feb28-0243-O21CN       1      180         10000   None  163816420.36900002     45.016043              0.0   39.249867    45.016043      0.449203              14                  14        10
25  compgen  qr-decomp            4  Feb28-0415-J5VAE       1      180         10000   None   47429259717.64398   5471.785760              0.0  181.916285  5471.785760     42.126457              26                  26         7
